seed,method,lambda,gini,max_min_ratio,total_expected_production,mean_entropy,weakest_production,strongest_production,production_gap
23,WEIGHTED_RANDOM,0.75,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,0.75,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,0.8333333333333333,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,0.8333333333333333,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,0.8333333333333333,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,0.9166666666666666,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,0.9166666666666666,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,0.9166666666666666,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,1.0,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,1.0,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,1.0,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,1.0833333333333333,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,1.0833333333333333,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,1.0833333333333333,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,1.1666666666666665,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,1.1666666666666665,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,1.1666666666666665,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,1.25,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,1.25,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,1.25,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,1.3333333333333333,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,1.3333333333333333,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,1.3333333333333333,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,1.4166666666666665,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,1.4166666666666665,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,1.4166666666666665,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,1.5,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,1.5,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,1.5,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,1.5833333333333333,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,1.5833333333333333,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,1.5833333333333333,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,1.6666666666666665,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,1.6666666666666665,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,1.6666666666666665,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,1.75,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,1.75,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,1.75,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,1.8333333333333333,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,1.8333333333333333,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,1.8333333333333333,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,1.9166666666666665,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,1.9166666666666665,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,1.9166666666666665,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
23,RANDOM,2.0,0.10884353741496597,1.6666666666666665,1.3611111111111112,0.868384044126515,0.33333333333333337,0.5555555555555556,0.2222222222222222
23,WEIGHTED_RANDOM,2.0,0.04347826086956521,1.2142857142857142,1.2777777777777777,1.1503571432503812,0.3888888888888889,0.4722222222222222,0.08333333333333331
23,GREEDY,2.0,0.031746031746031717,1.15,1.75,1.2015723023387979,0.5555555555555556,0.6388888888888888,0.08333333333333326
24,LP,0.0,2.669686439598678e-10,1.0000000012013588,2.0002693923273247,1.4809552887038422,0.6667564638319916,0.6667564646330054,8.01013810836082e-10
24,LP,0.08333333333333333,9.865778850143428e-11,1.00000000044396,1.9999999420880017,1.5236276496294705,0.6666666472042785,0.6666666475002518,2.959733569340983e-10
24,LP,0.16666666666666666,1.2616404400862265e-10,1.0000000005677383,2.0000527699775175,1.5236289483555667,0.6666842564847426,0.6666842568632447,3.785021185365167e-10
24,LP,0.25,1.5179836241447565e-10,1.0000000006830927,1.9999720659453075,1.5236311330864263,0.6666573550297625,0.6666573554851513,4.5538872672779007e-10
24,LP,0.3333333333333333,1.623139462913927e-10,1.0000000007304128,1.9999374515424622,1.5236354022400729,0.6666458169732471,0.6666458174601737,4.86926610143712e-10
24,LP,0.41666666666666663,6.633845670600191e-11,1.000000000298523,1.99392036005831,1.5308898027464055,0.6646401199250953,0.6646401201235057,1.984103992214159e-10
24,LP,0.5,6.779717114431266e-11,1.0000000003050873,1.9906441649871853,1.533617268638037,0.6635480549080419,0.663548055110482,2.0244006471159537e-10
24,LP,0.5833333333333333,6.656672662817192e-11,1.0000000002995502,1.9882970129572586,1.535023707462683,0.6627656708610128,0.6627656710595444,1.9853163557570497e-10
24,LP,0.6666666666666666,3.418057684648844e-11,1.0000000001538125,1.9865316024893405,1.5357695654599046,0.6621772007683127,0.6621772008701639,1.0185119414529709e-10
24,LP,0.75,4.7695367103597556e-11,1.0000000002146292,1.9851552020606142,1.5361686252673021,0.6617184006016955,0.6617184007437196,1.4202405917984606e-10
24,LP,0.8333333333333333,7.528629481643954e-11,1.0000000003387883,1.9840578778912614,1.5363760571100167,0.6613526258472352,0.6613526260712937,2.2405854949170134e-10
24,LP,0.9166666666666666,2.8429942177278355e-11,1.0000000001279348,1.982155007660371,1.5373666320265913,0.6607183358450779,0.6607183359296067,8.452882838128062e-11
24,LP,1.0,1.2239534022082104e-10,1.000000000550779,1.9792988425862008,1.5391070931049606,0.6597662806894196,0.659766281052805,3.6338543285552305e-10
24,LP,1.0833333333333333,9.237797513201068e-11,1.0000000004157008,1.968087109581671,1.5449973847894665,0.656029036356219,0.6560290366289309,2.727118530998496e-10
24,LP,1.1666666666666665,7.609422975471198e-11,1.000000000342424,1.953180666001436,1.5526028011815438,0.6510602218767172,0.6510602220996559,2.2293866752676195e-10
24,LP,1.25,1.408652063056846e-10,1.0000000006338934,1.9394452213971567,1.5592864070374628,0.6464817402297235,0.646481740639524,4.0980052684602697e-10
24,LP,1.3333333333333333,1.315621779547813e-10,1.0000000005920298,1.9273831120677092,1.5648403267618525,0.6424610371024008,0.6424610374827568,3.8035607996533827e-10
24,LP,1.4166666666666665,2.9960833555431853e-11,1.0000000001348237,1.9167835325297706,1.5695121999057233,0.6389278441410469,0.6389278442271895,8.614264856987575e-11
24,LP,1.5,3.089452444844886e-11,1.0000000001390255,1.9073514291313698,1.5734831134904228,0.6357838096755623,0.6357838097639523,8.839007303862445e-11
24,LP,1.5833333333333333,9.56137038269052e-11,1.0000000004302616,1.8989044170284781,1.576887283882245,0.6329681388768906,0.6329681391492326,2.723419267880445e-10
24,LP,1.6666666666666665,1.7376753768676707e-10,1.0000000007819538,1.8912994208683365,1.579827457848405,0.6304331401022878,0.6304331405952575,4.929696650890492e-10
24,LP,1.75,2.2040719581876328e-10,1.0000000009918324,1.8844204929642305,1.582384203975599,0.6281401640511511,0.6281401646741609,6.230097548964864e-10
24,LP,1.8333333333333333,1.9362146982756744e-10,1.0000000008712966,1.878169410211425,1.584621302400598,0.6260564698085141,0.626056470353995,5.454808826854673e-10
24,LP,1.9166666666666665,3.247181280775039e-11,1.0000000001461231,1.872460230881714,1.5865894690474096,0.6241534102419084,0.6241534103331117,9.120326716072213e-11
24,LP,2.0,6.676079174000447e-11,1.0000000003004235,1.8672301861991105,1.5883318838534537,0.622410061994182,0.6224100621811687,1.869866483872329e-10
24,RANDOM,0.0,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,0.0,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,0.0,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,0.08333333333333333,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,0.08333333333333333,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,0.08333333333333333,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,0.16666666666666666,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,0.16666666666666666,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,0.16666666666666666,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,0.25,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,0.25,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,0.25,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,0.3333333333333333,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,0.3333333333333333,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,0.3333333333333333,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,0.41666666666666663,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,0.41666666666666663,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,0.41666666666666663,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,0.5,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,0.5,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,0.5,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,0.5833333333333333,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,0.5833333333333333,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,0.5833333333333333,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,0.6666666666666666,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,0.6666666666666666,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,0.6666666666666666,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,0.75,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,0.75,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,0.75,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,0.8333333333333333,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,0.8333333333333333,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,0.8333333333333333,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,0.9166666666666666,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,0.9166666666666666,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,0.9166666666666666,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,1.0,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,1.0,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,1.0,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,1.0833333333333333,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,1.0833333333333333,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,1.0833333333333333,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,1.1666666666666665,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,1.1666666666666665,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,1.1666666666666665,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,1.25,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,1.25,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,1.25,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,1.3333333333333333,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,1.3333333333333333,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,1.3333333333333333,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,1.4166666666666665,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,1.4166666666666665,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,1.4166666666666665,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,1.5,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,1.5,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,1.5,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,1.5833333333333333,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,1.5833333333333333,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,1.5833333333333333,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,1.6666666666666665,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,1.6666666666666665,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,1.6666666666666665,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,1.75,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,1.75,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,1.75,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,1.8333333333333333,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,1.8333333333333333,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,1.8333333333333333,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,1.9166666666666665,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,1.9166666666666665,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,1.9166666666666665,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
24,RANDOM,2.0,0.30630630630630634,3.833333333333333,1.0277777777777777,0.842936004098235,0.16666666666666666,0.6388888888888888,0.4722222222222222
24,WEIGHTED_RANDOM,2.0,0.10256410256410252,1.615384615384615,1.4444444444444444,1.111964986101136,0.36111111111111116,0.5833333333333333,0.2222222222222221
24,GREEDY,2.0,0.05633802816901407,1.2857142857142856,1.9722222222222223,1.2217891861439683,0.5833333333333334,0.75,0.16666666666666663
25,LP,0.0,1.597334112199575e-10,1.0000000007188004,1.9167323928196824,1.585797174898013,0.6389107973058772,0.6389107977651265,4.5924930525131913e-10
25,LP,0.08333333333333333,3.175986896609744e-10,1.000000001429194,1.9167385128041217,1.589071143173174,0.6389128372076127,0.6389128381207432,9.131304601339707e-10
25,LP,0.16666666666666666,6.51965790984995e-11,1.0000000002933846,1.9167348800897854,1.5890723742991975,0.6389116266297795,0.6389116268172264,1.8744683583094002e-10
25,LP,0.25,1.186009542997938e-10,1.0000000005337042,1.9166732330029879,1.5890737341479808,0.6388910775313162,0.6388910778722952,3.4097891177253814e-10
25,LP,0.3333333333333333,1.1428808988667455e-10,1.0000000005142964,1.916673891217224,1.5890742490766943,0.6388912969474851,0.6388912972760646,3.2857949694431454e-10
25,LP,0.41666666666666663,2.3766524977113753e-10,1.0000000010694936,1.9167013907657575,1.5890741434885707,0.638900463264019,0.6389004639473189,6.832999721595456e-10
25,LP,0.5,7.264327553175146e-11,1.0000000003268947,1.9167295168219725,1.5890720167790888,0.6389098388182844,0.6389098390271407,2.0885626561550907e-10
25,LP,0.5833333333333333,4.270824880256837e-11,1.0000000001921872,1.9167205518923218,1.5890725077272567,0.6389068505734875,0.6389068506962772,1.2278966732282015e-10
25,LP,0.6666666666666666,1.9184218762492245e-10,1.0000000008632899,1.916720554064026,1.5890724323338006,0.6389068510337027,0.6389068515852645,5.515617962359443e-10
25,LP,0.75,5.2854232561924855e-11,1.000000000237844,1.9167209488889383,1.5890725091863356,0.6389069829006719,0.6389069830526322,1.5196022218333383e-10
25,LP,0.8333333333333333,1.2029640038117295e-10,1.0000000005413339,1.916718818499612,1.5890726940507316,0.6389062726844548,0.6389062730303163,3.458615616125371e-10
25,LP,0.9166666666666666,2.2566408539199805e-10,1.0000000010154884,1.9167460484969037,1.589073615056605,0.638915349141736,0.6389153497905471,6.488111159441701e-10
25,LP,1.0,9.715060618732519e-11,1.0000000004371776,1.9167422851719362,1.5890738115456529,0.6389140948837957,0.6389140951631147,2.793190123639988e-10
25,LP,1.0833333333333333,1.222379278247564e-10,1.0000000005500707,1.9167378456287878,1.5890738728112057,0.6389126150398132,0.6389126153912603,3.514470936494263e-10
25,LP,1.1666666666666665,8.737326118433397e-11,1.0000000003931797,1.9167534341971832,1.589072639825836,0.6389178112998057,0.6389178115510152,2.512094976481194e-10
25,LP,1.25,9.308970678704354e-11,1.0000000004189036,1.9148245019609784,1.5900945356231098,0.6382748338542046,0.6382748341215803,2.673756771542912e-10
25,LP,1.3333333333333333,1.8408964052080447e-10,1.0000000008284033,1.9122847440688988,1.5914345565531451,0.6374282477307907,0.6374282482588384,5.280477166635933e-10
25,LP,1.4166666666666665,2.006188089985544e-11,1.0000000000902785,1.9100243766973322,1.592567677594704,0.6366747922036027,0.6366747922610807,5.7478022341683754e-11
25,LP,1.5,8.578405266467708e-11,1.0000000003860283,1.9079981483627517,1.5935115387523446,0.6359993826459496,0.6359993828914633,2.4551372046488495e-10
25,LP,1.5833333333333333,6.235177774437558e-11,1.000000000280583,1.9057400838571839,1.5945424243032702,0.6352466945572695,0.6352466947355089,1.782394232208162e-10
25,LP,1.6666666666666665,1.1570960078631911e-10,1.0000000005206933,1.9024637323503093,1.595943791120779,0.6341545773158471,0.6341545776460471,3.301999784710574e-10
25,LP,1.75,8.924269828813155e-11,1.000000000401592,1.9000205005125061,1.5969605583077706,0.6333401667051057,0.6333401669594502,2.5434443440275345e-10
25,LP,1.8333333333333333,1.3050615295654018e-10,1.0000000005872778,1.8977027931986163,1.5978328660167673,0.6325675975263323,0.6325675978978251,3.7149283649284826e-10
25,LP,1.9166666666666665,9.623513213044937e-11,1.000000000433058,1.8964208342712967,1.5983163013005601,0.6321402779126966,0.63214027818645,2.737534643415529e-10
25,LP,2.0,1.440416474918564e-10,1.0000000006481875,1.895245566756992,1.5987409007300044,0.6317485220845943,0.6317485224940858,4.094914407559713e-10
25,RANDOM,0.0,0.13043478260869562,1.7499999999999998,1.2777777777777777,1.1622625905199369,0.3333333333333333,0.5833333333333333,0.24999999999999994
25,WEIGHTED_RANDOM,0.0,0.14184397163120568,1.909090909090909,1.3055555555555556,1.1681266832355186,0.3055555555555556,0.5833333333333334,0.2777777777777778
25,GREEDY,0.0,0.0579710144927536,1.2999999999999998,1.9166666666666667,1.250539993357356,0.5555555555555556,0.7222222222222222,0.16666666666666663
25,RANDOM,0.08333333333333333,0.13043478260869562,1.7499999999999998,1.2777777777777777,1.1622625905199369,0.3333333333333333,0.5833333333333333,0.24999999999999994
25,WEIGHTED_RANDOM,0.08333333333333333,0.14184397163120568,1.909090909090909,1.3055555555555556,1.1681266832355186,0.3055555555555556,0.5833333333333334,0.2777777777777778
25,GREEDY,0.08333333333333333,0.0579710144927536,1.2999999999999998,1.9166666666666667,1.250539993357356,0.5555555555555556,0.7222222222222222,0.16666666666666663
