seed,method,lambda,player_index,expected_production,entropy,gap_from_max
6,LP,0.4444444444444444,1,0.5926216506221288,1.5637107551749725,1.639136604225655e-10
6,LP,0.4444444444444444,2,0.5926216506846853,1.563710755126905,1.0135714489933889e-10
6,LP,0.6666666666666666,0,0.5878650493891846,1.579761993745287,3.4675085025526187e-10
6,LP,0.6666666666666666,1,0.5878650493817321,1.5797619937295442,3.542033333303607e-10
6,LP,0.6666666666666666,2,0.5878650497359355,1.57976199377755,0.0
6,LP,0.8888888888888888,0,0.5833123957588686,1.5920751149864885,6.434117683085105e-10
6,LP,0.8888888888888888,1,0.5833123961576862,1.592075115003984,2.445942337558904e-10
6,LP,0.8888888888888888,2,0.5833123964022804,1.592075115001138,0.0
6,LP,1.1111111111111112,0,0.580571414303672,1.5980581277622232,0.0
6,LP,1.1111111111111112,1,0.5805714141913889,1.5980581277582582,1.1228307172927998e-10
6,LP,1.1111111111111112,2,0.5805714140162388,1.5980581277746373,2.8743318836177423e-10
6,LP,1.3333333333333333,0,0.5795148186236242,1.6000275196724134,3.649491819857076e-11
6,LP,1.3333333333333333,1,0.5795148186601191,1.6000275196643483,0.0
6,LP,1.3333333333333333,2,0.5795148185857097,1.6000275196565572,7.440936755642724e-11
6,LP,1.5555555555555554,0,0.5790316057269393,1.6007532046733746,0.0
6,LP,1.5555555555555554,1,0.5790316056611353,1.600753204670651,6.580402889255765e-11
6,LP,1.5555555555555554,2,0.5790316055714368,1.600753204678971,1.5550249976570285e-10
6,LP,1.7777777777777777,0,0.5787317822343941,1.6011955518721068,4.88699081202526e-11
6,LP,1.7777777777777777,1,0.578731782283264,1.6011955518832974,0.0
6,LP,1.7777777777777777,2,0.57873178201196,1.6011955518750687,2.713040903046249e-10
6,LP,2.0,0,0.5785689231562869,1.6013283089753383,4.093985150888102e-10
6,LP,2.0,1,0.578568923142377,1.6013283089648376,4.233084993643388e-10
6,LP,2.0,2,0.5785689235656855,1.601328308977429,0.0
6,RANDOM,0.0,0,0.2777777777777778,0.6931471805599453,0.11111111111111105
6,RANDOM,0.0,1,0.3611111111111111,1.265856751872737,0.027777777777777735
6,RANDOM,0.0,2,0.38888888888888884,1.0346012329101812,0.0
6,WEIGHTED_RANDOM,0.0,0,0.5,1.3203587391424785,0.0
6,WEIGHTED_RANDOM,0.0,1,0.25,0.9368883075390159,0.25
6,WEIGHTED_RANDOM,0.0,2,0.5,1.2110440167801229,0.0
6,GREEDY,0.0,0,0.6944444444444444,1.3648245248215254,0.0
6,GREEDY,0.0,1,0.5555555555555556,1.0104127537805414,0.13888888888888884
6,GREEDY,0.0,2,0.5277777777777778,1.314775737547273,0.16666666666666663
6,RANDOM,0.2222222222222222,0,0.2777777777777778,0.6931471805599453,0.11111111111111105
6,RANDOM,0.2222222222222222,1,0.3611111111111111,1.265856751872737,0.027777777777777735
6,RANDOM,0.2222222222222222,2,0.38888888888888884,1.0346012329101812,0.0
6,WEIGHTED_RANDOM,0.2222222222222222,0,0.5,1.3203587391424785,0.0
6,WEIGHTED_RANDOM,0.2222222222222222,1,0.25,0.9368883075390159,0.25
6,WEIGHTED_RANDOM,0.2222222222222222,2,0.5,1.2110440167801229,0.0
6,GREEDY,0.2222222222222222,0,0.6944444444444444,1.3648245248215254,0.0
6,GREEDY,0.2222222222222222,1,0.5555555555555556,1.0104127537805414,0.13888888888888884
6,GREEDY,0.2222222222222222,2,0.5277777777777778,1.314775737547273,0.16666666666666663
6,RANDOM,0.4444444444444444,0,0.2777777777777778,0.6931471805599453,0.11111111111111105
6,RANDOM,0.4444444444444444,1,0.3611111111111111,1.265856751872737,0.027777777777777735
6,RANDOM,0.4444444444444444,2,0.38888888888888884,1.0346012329101812,0.0
6,WEIGHTED_RANDOM,0.4444444444444444,0,0.5,1.3203587391424785,0.0
6,WEIGHTED_RANDOM,0.4444444444444444,1,0.25,0.9368883075390159,0.25
6,WEIGHTED_RANDOM,0.4444444444444444,2,0.5,1.2110440167801229,0.0
6,GREEDY,0.4444444444444444,0,0.6944444444444444,1.3648245248215254,0.0
6,GREEDY,0.4444444444444444,1,0.5555555555555556,1.0104127537805414,0.13888888888888884
6,GREEDY,0.4444444444444444,2,0.5277777777777778,1.314775737547273,0.16666666666666663
6,RANDOM,0.6666666666666666,0,0.2777777777777778,0.6931471805599453,0.11111111111111105
6,RANDOM,0.6666666666666666,1,0.3611111111111111,1.265856751872737,0.027777777777777735
6,RANDOM,0.6666666666666666,2,0.38888888888888884,1.0346012329101812,0.0
6,WEIGHTED_RANDOM,0.6666666666666666,0,0.5,1.3203587391424785,0.0
6,WEIGHTED_RANDOM,0.6666666666666666,1,0.25,0.9368883075390159,0.25
6,WEIGHTED_RANDOM,0.6666666666666666,2,0.5,1.2110440167801229,0.0
6,GREEDY,0.6666666666666666,0,0.6944444444444444,1.3648245248215254,0.0
6,GREEDY,0.6666666666666666,1,0.5555555555555556,1.0104127537805414,0.13888888888888884
6,GREEDY,0.6666666666666666,2,0.5277777777777778,1.314775737547273,0.16666666666666663
6,RANDOM,0.8888888888888888,0,0.2777777777777778,0.6931471805599453,0.11111111111111105
6,RANDOM,0.8888888888888888,1,0.3611111111111111,1.265856751872737,0.027777777777777735
6,RANDOM,0.8888888888888888,2,0.38888888888888884,1.0346012329101812,0.0
6,WEIGHTED_RANDOM,0.8888888888888888,0,0.5,1.3203587391424785,0.0
6,WEIGHTED_RANDOM,0.8888888888888888,1,0.25,0.9368883075390159,0.25
6,WEIGHTED_RANDOM,0.8888888888888888,2,0.5,1.2110440167801229,0.0
6,GREEDY,0.8888888888888888,0,0.6944444444444444,1.3648245248215254,0.0
6,GREEDY,0.8888888888888888,1,0.5555555555555556,1.0104127537805414,0.13888888888888884
6,GREEDY,0.8888888888888888,2,0.5277777777777778,1.314775737547273,0.16666666666666663
6,RANDOM,1.1111111111111112,0,0.2777777777777778,0.6931471805599453,0.11111111111111105
6,RANDOM,1.1111111111111112,1,0.3611111111111111,1.265856751872737,0.027777777777777735
6,RANDOM,1.1111111111111112,2,0.38888888888888884,1.0346012329101812,0.0
6,WEIGHTED_RANDOM,1.1111111111111112,0,0.5,1.3203587391424785,0.0
6,WEIGHTED_RANDOM,1.1111111111111112,1,0.25,0.9368883075390159,0.25
6,WEIGHTED_RANDOM,1.1111111111111112,2,0.5,1.2110440167801229,0.0
6,GREEDY,1.1111111111111112,0,0.6944444444444444,1.3648245248215254,0.0
6,GREEDY,1.1111111111111112,1,0.5555555555555556,1.0104127537805414,0.13888888888888884
6,GREEDY,1.1111111111111112,2,0.5277777777777778,1.314775737547273,0.16666666666666663
6,RANDOM,1.3333333333333333,0,0.2777777777777778,0.6931471805599453,0.11111111111111105
6,RANDOM,1.3333333333333333,1,0.3611111111111111,1.265856751872737,0.027777777777777735
6,RANDOM,1.3333333333333333,2,0.38888888888888884,1.0346012329101812,0.0
6,WEIGHTED_RANDOM,1.3333333333333333,0,0.5,1.3203587391424785,0.0
6,WEIGHTED_RANDOM,1.3333333333333333,1,0.25,0.9368883075390159,0.25
6,WEIGHTED_RANDOM,1.3333333333333333,2,0.5,1.2110440167801229,0.0
6,GREEDY,1.3333333333333333,0,0.6944444444444444,1.3648245248215254,0.0
6,GREEDY,1.3333333333333333,1,0.5555555555555556,1.0104127537805414,0.13888888888888884
6,GREEDY,1.3333333333333333,2,0.5277777777777778,1.314775737547273,0.16666666666666663
6,RANDOM,1.5555555555555554,0,0.2777777777777778,0.6931471805599453,0.11111111111111105
6,RANDOM,1.5555555555555554,1,0.3611111111111111,1.265856751872737,0.027777777777777735
6,RANDOM,1.5555555555555554,2,0.38888888888888884,1.0346012329101812,0.0
6,WEIGHTED_RANDOM,1.5555555555555554,0,0.5,1.3203587391424785,0.0
6,WEIGHTED_RANDOM,1.5555555555555554,1,0.25,0.9368883075390159,0.25
6,WEIGHTED_RANDOM,1.5555555555555554,2,0.5,1.2110440167801229,0.0
6,GREEDY,1.5555555555555554,0,0.6944444444444444,1.3648245248215254,0.0
6,GREEDY,1.5555555555555554,1,0.5555555555555556,1.0104127537805414,0.13888888888888884
6,GREEDY,1.5555555555555554,2,0.5277777777777778,1.314775737547273,0.16666666666666663
6,RANDOM,1.7777777777777777,0,0.2777777777777778,0.6931471805599453,0.11111111111111105
6,RANDOM,1.7777777777777777,1,0.3611111111111111,1.265856751872737,0.027777777777777735
6,RANDOM,1.7777777777777777,2,0.38888888888888884,1.0346012329101812,0.0
6,WEIGHTED_RANDOM,1.7777777777777777,0,0.5,1.3203587391424785,0.0
6,WEIGHTED_RANDOM,1.7777777777777777,1,0.25,0.9368883075390159,0.25
6,WEIGHTED_RANDOM,1.7777777777777777,2,0.5,1.2110440167801229,0.0
6,GREEDY,1.7777777777777777,0,0.6944444444444444,1.3648245248215254,0.0
6,GREEDY,1.7777777777777777,1,0.5555555555555556,1.0104127537805414,0.13888888888888884
6,GREEDY,1.7777777777777777,2,0.5277777777777778,1.314775737547273,0.16666666666666663
6,RANDOM,2.0,0,0.2777777777777778,0.6931471805599453,0.11111111111111105
6,RANDOM,2.0,1,0.3611111111111111,1.265856751872737,0.027777777777777735
6,RANDOM,2.0,2,0.38888888888888884,1.0346012329101812,0.0
6,WEIGHTED_RANDOM,2.0,0,0.5,1.3203587391424785,0.0
6,WEIGHTED_RANDOM,2.0,1,0.25,0.9368883075390159,0.25
6,WEIGHTED_RANDOM,2.0,2,0.5,1.2110440167801229,0.0
6,GREEDY,2.0,0,0.6944444444444444,1.3648245248215254,0.0
6,GREEDY,2.0,1,0.5555555555555556,1.0104127537805414,0.13888888888888884
6,GREEDY,2.0,2,0.5277777777777778,1.314775737547273,0.16666666666666663
7,LP,0.0,0,0.6018692656524829,1.559628072097065,1.8533286016975126e-11
7,LP,0.0,1,0.6018692656710162,1.5596280719784057,0.0
7,LP,0.0,2,0.6018692654345372,1.5596280719983096,2.3647894753509036e-10
7,LP,0.2222222222222222,0,0.6018730175511399,1.5596305112880544,0.0
7,LP,0.2222222222222222,1,0.601873017338259,1.5596305112294093,2.1288082407977527e-10
7,LP,0.2222222222222222,2,0.6018730172149582,1.5596305112353157,3.3618163808313284e-10
7,LP,0.4444444444444444,0,0.6018698802212918,1.559630266477685,2.66792810066363e-10
7,LP,0.4444444444444444,1,0.6018698804880847,1.5596302665056747,0.0
7,LP,0.4444444444444444,2,0.6018698803246563,1.5596302665977637,1.6342838193850184e-10
7,LP,0.6666666666666666,0,0.6018701783711744,1.5596303315291755,0.0
7,LP,0.6666666666666666,1,0.6018701783699896,1.5596303315006694,1.184830011879967e-12
7,LP,0.6666666666666666,2,0.6018701779995842,1.5596303315447932,3.715902030521079e-10
7,LP,0.8888888888888888,0,0.5963103095278508,1.5727385307476778,0.0
7,LP,0.8888888888888888,1,0.5963103091953231,1.5727385306882402,3.325276720644865e-10
7,LP,0.8888888888888888,2,0.5963103093555655,1.5727385307036277,1.722852971397515e-10
7,LP,1.1111111111111112,0,0.5911062467158568,1.5833326447783398,3.1704960878897737e-10
7,LP,1.1111111111111112,1,0.5911062470329064,1.5833326448159666,0.0
7,LP,1.1111111111111112,2,0.591106246874248,1.5833326447944809,1.5865841973550232e-10
7,LP,1.3333333333333333,0,0.5876718393229987,1.5893448408569528,2.2937651777965584e-10
7,LP,1.3333333333333333,1,0.5876718395523752,1.5893448408452606,0.0
7,LP,1.3333333333333333,2,0.5876718394769144,1.5893448408457909,7.546085978304973e-11
7,LP,1.5555555555555554,0,0.5851426392911326,1.5930542591353136,2.814734001432839e-10
7,LP,1.5555555555555554,1,0.585142639572606,1.593054259170683,0.0
7,LP,1.5555555555555554,2,0.5851426395449202,1.5930542591421766,2.7685853609682454e-11
7,LP,1.7777777777777777,0,0.5830991942716727,1.5957840608613567,1.92812210642046e-10
7,LP,1.7777777777777777,1,0.5830991944644849,1.5957840608630431,0.0
7,LP,1.7777777777777777,2,0.5830991942193804,1.5957840608854972,2.451044922580081e-10
7,LP,2.0,0,0.5818434520796131,1.597416955573399,2.6950663922775675e-11
7,LP,2.0,1,0.5818434521065637,1.597416955567238,0.0
7,LP,2.0,2,0.5818434514941725,1.5974169555385382,6.12391248822064e-10
7,RANDOM,0.0,0,0.19444444444444445,-0.0,0.11111111111111113
7,RANDOM,0.0,1,0.2777777777777778,1.0296530140645737,0.02777777777777779
7,RANDOM,0.0,2,0.3055555555555556,1.0361987848192837,0.0
7,WEIGHTED_RANDOM,0.0,0,0.5833333333333333,0.9989405268004004,0.0
7,WEIGHTED_RANDOM,0.0,1,0.2222222222222222,0.9002560512685369,0.36111111111111105
7,WEIGHTED_RANDOM,0.0,2,0.25,0.6869615765973234,0.33333333333333326
7,GREEDY,0.0,0,0.6666666666666667,1.4572059485264979,0.0
7,GREEDY,0.0,1,0.6111111111111112,1.5918341353130705,0.05555555555555558
7,GREEDY,0.0,2,0.5,0.9338238517147219,0.16666666666666674
7,RANDOM,0.2222222222222222,0,0.19444444444444445,-0.0,0.11111111111111113
7,RANDOM,0.2222222222222222,1,0.2777777777777778,1.0296530140645737,0.02777777777777779
7,RANDOM,0.2222222222222222,2,0.3055555555555556,1.0361987848192837,0.0
7,WEIGHTED_RANDOM,0.2222222222222222,0,0.5833333333333333,0.9989405268004004,0.0
7,WEIGHTED_RANDOM,0.2222222222222222,1,0.2222222222222222,0.9002560512685369,0.36111111111111105
7,WEIGHTED_RANDOM,0.2222222222222222,2,0.25,0.6869615765973234,0.33333333333333326
7,GREEDY,0.2222222222222222,0,0.6666666666666667,1.4572059485264979,0.0
7,GREEDY,0.2222222222222222,1,0.6111111111111112,1.5918341353130705,0.05555555555555558
7,GREEDY,0.2222222222222222,2,0.5,0.9338238517147219,0.16666666666666674
7,RANDOM,0.4444444444444444,0,0.19444444444444445,-0.0,0.11111111111111113
7,RANDOM,0.4444444444444444,1,0.2777777777777778,1.0296530140645737,0.02777777777777779
7,RANDOM,0.4444444444444444,2,0.3055555555555556,1.0361987848192837,0.0
7,WEIGHTED_RANDOM,0.4444444444444444,0,0.5833333333333333,0.9989405268004004,0.0
7,WEIGHTED_RANDOM,0.4444444444444444,1,0.2222222222222222,0.9002560512685369,0.36111111111111105
7,WEIGHTED_RANDOM,0.4444444444444444,2,0.25,0.6869615765973234,0.33333333333333326
7,GREEDY,0.4444444444444444,0,0.6666666666666667,1.4572059485264979,0.0
7,GREEDY,0.4444444444444444,1,0.6111111111111112,1.5918341353130705,0.05555555555555558
7,GREEDY,0.4444444444444444,2,0.5,0.9338238517147219,0.16666666666666674
7,RANDOM,0.6666666666666666,0,0.19444444444444445,-0.0,0.11111111111111113
7,RANDOM,0.6666666666666666,1,0.2777777777777778,1.0296530140645737,0.02777777777777779
7,RANDOM,0.6666666666666666,2,0.3055555555555556,1.0361987848192837,0.0
7,WEIGHTED_RANDOM,0.6666666666666666,0,0.5833333333333333,0.9989405268004004,0.0
7,WEIGHTED_RANDOM,0.6666666666666666,1,0.2222222222222222,0.9002560512685369,0.36111111111111105
7,WEIGHTED_RANDOM,0.6666666666666666,2,0.25,0.6869615765973234,0.33333333333333326
7,GREEDY,0.6666666666666666,0,0.6666666666666667,1.4572059485264979,0.0
7,GREEDY,0.6666666666666666,1,0.6111111111111112,1.5918341353130705,0.05555555555555558
7,GREEDY,0.6666666666666666,2,0.5,0.9338238517147219,0.16666666666666674
7,RANDOM,0.8888888888888888,0,0.19444444444444445,-0.0,0.11111111111111113
7,RANDOM,0.8888888888888888,1,0.2777777777777778,1.0296530140645737,0.02777777777777779
7,RANDOM,0.8888888888888888,2,0.3055555555555556,1.0361987848192837,0.0
7,WEIGHTED_RANDOM,0.8888888888888888,0,0.5833333333333333,0.9989405268004004,0.0
7,WEIGHTED_RANDOM,0.8888888888888888,1,0.2222222222222222,0.9002560512685369,0.36111111111111105
7,WEIGHTED_RANDOM,0.8888888888888888,2,0.25,0.6869615765973234,0.33333333333333326
7,GREEDY,0.8888888888888888,0,0.6666666666666667,1.4572059485264979,0.0
7,GREEDY,0.8888888888888888,1,0.6111111111111112,1.5918341353130705,0.05555555555555558
7,GREEDY,0.8888888888888888,2,0.5,0.9338238517147219,0.16666666666666674
7,RANDOM,1.1111111111111112,0,0.19444444444444445,-0.0,0.11111111111111113
7,RANDOM,1.1111111111111112,1,0.2777777777777778,1.0296530140645737,0.02777777777777779
7,RANDOM,1.1111111111111112,2,0.3055555555555556,1.0361987848192837,0.0
7,WEIGHTED_RANDOM,1.1111111111111112,0,0.5833333333333333,0.9989405268004004,0.0
7,WEIGHTED_RANDOM,1.1111111111111112,1,0.2222222222222222,0.9002560512685369,0.36111111111111105
7,WEIGHTED_RANDOM,1.1111111111111112,2,0.25,0.6869615765973234,0.33333333333333326
7,GREEDY,1.1111111111111112,0,0.6666666666666667,1.4572059485264979,0.0
7,GREEDY,1.1111111111111112,1,0.6111111111111112,1.5918341353130705,0.05555555555555558
7,GREEDY,1.1111111111111112,2,0.5,0.9338238517147219,0.16666666666666674
7,RANDOM,1.3333333333333333,0,0.19444444444444445,-0.0,0.11111111111111113
7,RANDOM,1.3333333333333333,1,0.2777777777777778,1.0296530140645737,0.02777777777777779
7,RANDOM,1.3333333333333333,2,0.3055555555555556,1.0361987848192837,0.0
7,WEIGHTED_RANDOM,1.3333333333333333,0,0.5833333333333333,0.9989405268004004,0.0
7,WEIGHTED_RANDOM,1.3333333333333333,1,0.2222222222222222,0.9002560512685369,0.36111111111111105
7,WEIGHTED_RANDOM,1.3333333333333333,2,0.25,0.6869615765973234,0.33333333333333326
7,GREEDY,1.3333333333333333,0,0.6666666666666667,1.4572059485264979,0.0
7,GREEDY,1.3333333333333333,1,0.6111111111111112,1.5918341353130705,0.05555555555555558
7,GREEDY,1.3333333333333333,2,0.5,0.9338238517147219,0.16666666666666674
7,RANDOM,1.5555555555555554,0,0.19444444444444445,-0.0,0.11111111111111113
7,RANDOM,1.5555555555555554,1,0.2777777777777778,1.0296530140645737,0.02777777777777779
7,RANDOM,1.5555555555555554,2,0.3055555555555556,1.0361987848192837,0.0
7,WEIGHTED_RANDOM,1.5555555555555554,0,0.5833333333333333,0.9989405268004004,0.0
7,WEIGHTED_RANDOM,1.5555555555555554,1,0.2222222222222222,0.9002560512685369,0.36111111111111105
7,WEIGHTED_RANDOM,1.5555555555555554,2,0.25,0.6869615765973234,0.33333333333333326
7,GREEDY,1.5555555555555554,0,0.6666666666666667,1.4572059485264979,0.0
7,GREEDY,1.5555555555555554,1,0.6111111111111112,1.5918341353130705,0.05555555555555558
7,GREEDY,1.5555555555555554,2,0.5,0.9338238517147219,0.16666666666666674
7,RANDOM,1.7777777777777777,0,0.19444444444444445,-0.0,0.11111111111111113
7,RANDOM,1.7777777777777777,1,0.2777777777777778,1.0296530140645737,0.02777777777777779
7,RANDOM,1.7777777777777777,2,0.3055555555555556,1.0361987848192837,0.0
7,WEIGHTED_RANDOM,1.7777777777777777,0,0.5833333333333333,0.9989405268004004,0.0
7,WEIGHTED_RANDOM,1.7777777777777777,1,0.2222222222222222,0.9002560512685369,0.36111111111111105
7,WEIGHTED_RANDOM,1.7777777777777777,2,0.25,0.6869615765973234,0.33333333333333326
7,GREEDY,1.7777777777777777,0,0.6666666666666667,1.4572059485264979,0.0
7,GREEDY,1.7777777777777777,1,0.6111111111111112,1.5918341353130705,0.05555555555555558
7,GREEDY,1.7777777777777777,2,0.5,0.9338238517147219,0.16666666666666674
7,RANDOM,2.0,0,0.19444444444444445,-0.0,0.11111111111111113
7,RANDOM,2.0,1,0.2777777777777778,1.0296530140645737,0.02777777777777779
7,RANDOM,2.0,2,0.3055555555555556,1.0361987848192837,0.0
7,WEIGHTED_RANDOM,2.0,0,0.5833333333333333,0.9989405268004004,0.0
7,WEIGHTED_RANDOM,2.0,1,0.2222222222222222,0.9002560512685369,0.36111111111111105
7,WEIGHTED_RANDOM,2.0,2,0.25,0.6869615765973234,0.33333333333333326
7,GREEDY,2.0,0,0.6666666666666667,1.4572059485264979,0.0
7,GREEDY,2.0,1,0.6111111111111112,1.5918341353130705,0.05555555555555558
7,GREEDY,2.0,2,0.5,0.9338238517147219,0.16666666666666674
8,LP,0.0,0,0.6203972681096435,1.251108760078203,1.7824131059995807e-10
8,LP,0.0,1,0.6203972682432526,1.251108759778793,4.463218683525838e-11
8,LP,0.0,2,0.6203972682878848,1.2511087595234138,0.0
8,LP,0.2222222222222222,0,0.6168847038188054,1.3451770218793555,3.6240122014419285e-10
8,LP,0.2222222222222222,1,0.6168847040142187,1.3451770218462982,1.6698797900005502e-10
8,LP,0.2222222222222222,2,0.6168847041812067,1.3451770217140888,0.0
8,LP,0.4444444444444444,0,0.6111061112857035,1.3989832001470597,4.928146779548115e-11
8,LP,0.4444444444444444,1,0.6111061110049573,1.3989832006520406,3.300276718576356e-10
8,LP,0.4444444444444444,2,0.6111061113349849,1.398983200467828,0.0
8,LP,0.6666666666666666,0,0.5964287969856339,1.4683142055805594,0.0
8,LP,0.6666666666666666,1,0.5964287969657962,1.4683142055514937,1.9837687048607222e-11
8,LP,0.6666666666666666,2,0.5964287968406861,1.4683142056571579,1.449478315151964e-10
8,LP,0.8888888888888888,0,0.5914234951778876,1.4833158261705501,0.0
8,LP,0.8888888888888888,1,0.5914234950672425,1.4833158259603412,1.1064515970105049e-10
8,LP,0.8888888888888888,2,0.5914234950912188,1.4833158259587764,8.666878326124561e-11
8,LP,1.1111111111111112,0,0.5790839301453266,1.5164887852757833,2.3303992069401147e-10
8,LP,1.1111111111111112,1,0.5790839298618735,1.5164887852417936,5.164929595125045e-10
8,LP,1.1111111111111112,2,0.5790839303783665,1.5164887853030944,0.0
8,LP,1.3333333333333333,0,0.5720990500668192,1.5313988703618424,0.0
8,LP,1.3333333333333333,1,0.5720990498936555,1.531398870301665,1.7316370559683492e-10
8,LP,1.3333333333333333,2,0.5720990499093372,1.5313988703273078,1.5748191639630704e-10
8,LP,1.5555555555555554,0,0.5647321896046821,1.5436361054239567,1.1834611068906042e-10
8,LP,1.5555555555555554,1,0.5647321895367443,1.5436361053681908,1.8628387721264517e-10
8,LP,1.5555555555555554,2,0.5647321897230282,1.5436361053462915,0.0
8,LP,1.7777777777777777,0,0.5573629302615535,1.554574100521139,0.0
8,LP,1.7777777777777777,1,0.5573629300563292,1.554574100534416,2.0522428201275034e-10
8,LP,1.7777777777777777,2,0.5573629299411704,1.5545741005234488,3.203830534204144e-10
8,LP,2.0,0,0.5496292105189282,1.56517481449345,0.0
8,LP,2.0,1,0.5496292103799237,1.5651748143911748,1.3900447459747056e-10
8,LP,2.0,2,0.5496292102048037,1.5651748143841204,3.1412450418599747e-10
8,RANDOM,0.0,0,0.33333333333333337,1.0281838593329258,0.1944444444444443
8,RANDOM,0.0,1,0.3333333333333333,1.236684869140504,0.19444444444444436
8,RANDOM,0.0,2,0.5277777777777777,1.3386718783221463,0.0
8,WEIGHTED_RANDOM,0.0,0,0.19444444444444445,0.5982695885852573,0.36111111111111116
8,WEIGHTED_RANDOM,0.0,1,0.5555555555555556,1.1648213767244648,0.0
8,WEIGHTED_RANDOM,0.0,2,0.47222222222222215,1.073383620336505,0.08333333333333343
8,GREEDY,0.0,0,0.6944444444444444,1.0768186672148103,0.0
8,GREEDY,0.0,1,0.638888888888889,0.9899490539341391,0.05555555555555547
8,GREEDY,0.0,2,0.49999999999999994,0.848685557726417,0.19444444444444448
8,RANDOM,0.2222222222222222,0,0.33333333333333337,1.0281838593329258,0.1944444444444443
8,RANDOM,0.2222222222222222,1,0.3333333333333333,1.236684869140504,0.19444444444444436
8,RANDOM,0.2222222222222222,2,0.5277777777777777,1.3386718783221463,0.0
8,WEIGHTED_RANDOM,0.2222222222222222,0,0.19444444444444445,0.5982695885852573,0.36111111111111116
8,WEIGHTED_RANDOM,0.2222222222222222,1,0.5555555555555556,1.1648213767244648,0.0
8,WEIGHTED_RANDOM,0.2222222222222222,2,0.47222222222222215,1.073383620336505,0.08333333333333343
8,GREEDY,0.2222222222222222,0,0.6944444444444444,1.0768186672148103,0.0
8,GREEDY,0.2222222222222222,1,0.638888888888889,0.9899490539341391,0.05555555555555547
8,GREEDY,0.2222222222222222,2,0.49999999999999994,0.848685557726417,0.19444444444444448
8,RANDOM,0.4444444444444444,0,0.33333333333333337,1.0281838593329258,0.1944444444444443
8,RANDOM,0.4444444444444444,1,0.3333333333333333,1.236684869140504,0.19444444444444436
8,RANDOM,0.4444444444444444,2,0.5277777777777777,1.3386718783221463,0.0
8,WEIGHTED_RANDOM,0.4444444444444444,0,0.19444444444444445,0.5982695885852573,0.36111111111111116
8,WEIGHTED_RANDOM,0.4444444444444444,1,0.5555555555555556,1.1648213767244648,0.0
8,WEIGHTED_RANDOM,0.4444444444444444,2,0.47222222222222215,1.073383620336505,0.08333333333333343
8,GREEDY,0.4444444444444444,0,0.6944444444444444,1.0768186672148103,0.0
8,GREEDY,0.4444444444444444,1,0.638888888888889,0.9899490539341391,0.05555555555555547
8,GREEDY,0.4444444444444444,2,0.49999999999999994,0.848685557726417,0.19444444444444448
8,RANDOM,0.6666666666666666,0,0.33333333333333337,1.0281838593329258,0.1944444444444443
8,RANDOM,0.6666666666666666,1,0.3333333333333333,1.236684869140504,0.19444444444444436
8,RANDOM,0.6666666666666666,2,0.5277777777777777,1.3386718783221463,0.0
8,WEIGHTED_RANDOM,0.6666666666666666,0,0.19444444444444445,0.5982695885852573,0.36111111111111116
8,WEIGHTED_RANDOM,0.6666666666666666,1,0.5555555555555556,1.1648213767244648,0.0
8,WEIGHTED_RANDOM,0.6666666666666666,2,0.47222222222222215,1.073383620336505,0.08333333333333343
8,GREEDY,0.6666666666666666,0,0.6944444444444444,1.0768186672148103,0.0
8,GREEDY,0.6666666666666666,1,0.638888888888889,0.9899490539341391,0.05555555555555547
8,GREEDY,0.6666666666666666,2,0.49999999999999994,0.848685557726417,0.19444444444444448
8,RANDOM,0.8888888888888888,0,0.33333333333333337,1.0281838593329258,0.1944444444444443
8,RANDOM,0.8888888888888888,1,0.3333333333333333,1.236684869140504,0.19444444444444436
8,RANDOM,0.8888888888888888,2,0.5277777777777777,1.3386718783221463,0.0
8,WEIGHTED_RANDOM,0.8888888888888888,0,0.19444444444444445,0.5982695885852573,0.36111111111111116
8,WEIGHTED_RANDOM,0.8888888888888888,1,0.5555555555555556,1.1648213767244648,0.0
8,WEIGHTED_RANDOM,0.8888888888888888,2,0.47222222222222215,1.073383620336505,0.08333333333333343
8,GREEDY,0.8888888888888888,0,0.6944444444444444,1.0768186672148103,0.0
8,GREEDY,0.8888888888888888,1,0.638888888888889,0.9899490539341391,0.05555555555555547
8,GREEDY,0.8888888888888888,2,0.49999999999999994,0.848685557726417,0.19444444444444448
8,RANDOM,1.1111111111111112,0,0.33333333333333337,1.0281838593329258,0.1944444444444443
8,RANDOM,1.1111111111111112,1,0.3333333333333333,1.236684869140504,0.19444444444444436
8,RANDOM,1.1111111111111112,2,0.5277777777777777,1.3386718783221463,0.0
8,WEIGHTED_RANDOM,1.1111111111111112,0,0.19444444444444445,0.5982695885852573,0.36111111111111116
8,WEIGHTED_RANDOM,1.1111111111111112,1,0.5555555555555556,1.1648213767244648,0.0
8,WEIGHTED_RANDOM,1.1111111111111112,2,0.47222222222222215,1.073383620336505,0.08333333333333343
8,GREEDY,1.1111111111111112,0,0.6944444444444444,1.0768186672148103,0.0
8,GREEDY,1.1111111111111112,1,0.638888888888889,0.9899490539341391,0.05555555555555547
8,GREEDY,1.1111111111111112,2,0.49999999999999994,0.848685557726417,0.19444444444444448
8,RANDOM,1.3333333333333333,0,0.33333333333333337,1.0281838593329258,0.1944444444444443
8,RANDOM,1.3333333333333333,1,0.3333333333333333,1.236684869140504,0.19444444444444436
8,RANDOM,1.3333333333333333,2,0.5277777777777777,1.3386718783221463,0.0
